2022/04/30 01:06:08 [error] 19504#13496: *5 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Analytics/4.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Analytics/4.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:08 [error] 19504#13496: *4 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Analytics/5.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Analytics/5.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:08 [error] 19504#13496: *6 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Analytics/6.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Analytics/6.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:08 [error] 19504#13496: *5 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Analytics/7.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Analytics/7.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:08 [error] 19504#13496: *4 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Analytics/8.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Analytics/8.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:08 [error] 19504#13496: *6 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Analytics/9.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Analytics/9.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:08 [error] 19504#13496: *5 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Analytics/10.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Analytics/10.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:08 [error] 19504#13496: *4 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//icons/analytics.svg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/icons/analytics.svg HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:08 [error] 19504#13496: *6 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//bootstrap-5.0.2/js/bootstrap.bundle.min.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/bootstrap-5.0.2/js/bootstrap.bundle.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:08 [error] 19504#13496: *5 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//scripts/map.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/scripts/map.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *10 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//bootstrap-5.0.2/css/bootstrap.min.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/bootstrap-5.0.2/css/bootstrap.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *12 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//style/style.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/style/style.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *12 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//style/map.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/style/map.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *13 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//icons/logo1.svg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/icons/logo1.svg HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *10 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Solikamsk/city.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Solikamsk/city.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *12 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//icons/logo2.svg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/icons/logo2.svg HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *13 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Solikamsk/sp-1.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Solikamsk/sp-1.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *12 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Solikamsk/sp-2.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Solikamsk/sp-2.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *13 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Solikamsk/sp-3.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Solikamsk/sp-3.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *12 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Solikamsk/sp-4.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Solikamsk/sp-4.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *13 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Solikamsk/sp-5.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Solikamsk/sp-5.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *12 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Solikamsk/sp-6.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Solikamsk/sp-6.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *13 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Solikamsk/sp-7.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Solikamsk/sp-7.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *12 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Solikamsk/sp-8.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Solikamsk/sp-8.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *13 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Solikamsk/sp-9.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Solikamsk/sp-9.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *12 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Solikamsk/sp-10.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Solikamsk/sp-10.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *13 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Solikamsk/sp-11.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Solikamsk/sp-11.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *12 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Solikamsk/sp-12.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Solikamsk/sp-12.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *13 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Solikamsk/sp-13.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Solikamsk/sp-13.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *12 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//icons/arrow_back.svg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/icons/arrow_back.svg HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *13 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Berezniki/city.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Berezniki/city.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *12 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Berezniki/sp-1.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Berezniki/sp-1.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *13 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Berezniki/sp-2.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Berezniki/sp-2.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *12 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Berezniki/sp-3.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Berezniki/sp-3.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *13 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Berezniki/sp-4.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Berezniki/sp-4.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *14 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Berezniki/sp-5.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Berezniki/sp-5.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *12 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Berezniki/sp-6.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Berezniki/sp-6.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *13 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Berezniki/sp-7.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Berezniki/sp-7.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *14 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Berezniki/sp-8.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Berezniki/sp-8.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *12 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Berezniki/sp-9.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Berezniki/sp-9.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *13 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Berezniki/sp-10.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Berezniki/sp-10.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *14 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Berezniki/sp-11.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Berezniki/sp-11.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *12 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Berezniki/sp-12.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Berezniki/sp-12.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *13 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Perm/city.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Perm/city.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *14 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Perm/sp-1.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Perm/sp-1.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *12 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Piter/city.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Piter/city.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *13 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Piter/sp-1.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Piter/sp-1.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *14 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Analytics/1.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Analytics/1.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *12 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Analytics/2.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Analytics/2.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *13 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Analytics/3.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Analytics/3.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *14 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Analytics/4.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Analytics/4.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *12 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Analytics/5.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Analytics/5.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *13 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Analytics/6.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Analytics/6.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *14 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Analytics/7.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Analytics/7.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *12 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Analytics/8.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Analytics/8.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *13 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Analytics/9.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Analytics/9.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *14 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Analytics/10.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Analytics/10.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *12 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//icons/analytics.svg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/icons/analytics.svg HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *13 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//bootstrap-5.0.2/js/bootstrap.bundle.min.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/bootstrap-5.0.2/js/bootstrap.bundle.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *14 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//scripts/map.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/scripts/map.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:06:57 [error] 19504#13496: *12 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//scripts/map.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/scripts/map.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:07:05 [error] 19504#13496: *17 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "GET / HTTP/1.1", upstream: "http://[::1]:5678/", host: "localhost"
2022/04/30 01:07:05 [error] 19504#13496: *17 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//bootstrap-5.0.2/css/bootstrap.min.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/bootstrap-5.0.2/css/bootstrap.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:07:05 [error] 19504#13496: *20 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//style/style.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/style/style.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:07:05 [error] 19504#13496: *20 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//style/map.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/style/map.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:07:05 [error] 19504#13496: *20 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//icons/logo1.svg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/icons/logo1.svg HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:07:05 [error] 19504#13496: *17 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//icons/logo2.svg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/icons/logo2.svg HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:07:05 [error] 19504#13496: *20 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Solikamsk/city.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Solikamsk/city.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:07:05 [error] 19504#13496: *20 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Solikamsk/sp-1.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Solikamsk/sp-1.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:07:05 [error] 19504#13496: *20 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Solikamsk/sp-2.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Solikamsk/sp-2.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:07:05 [error] 19504#13496: *17 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Solikamsk/sp-3.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Solikamsk/sp-3.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:07:05 [error] 19504#13496: *20 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Solikamsk/sp-4.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Solikamsk/sp-4.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:07:05 [error] 19504#13496: *20 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Solikamsk/sp-5.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Solikamsk/sp-5.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:07:05 [error] 19504#13496: *20 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Solikamsk/sp-6.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Solikamsk/sp-6.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:07:05 [error] 19504#13496: *20 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Solikamsk/sp-7.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Solikamsk/sp-7.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:07:05 [error] 19504#13496: *20 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Solikamsk/sp-8.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Solikamsk/sp-8.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:07:05 [error] 19504#13496: *20 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Solikamsk/sp-9.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Solikamsk/sp-9.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:07:05 [error] 19504#13496: *20 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Solikamsk/sp-10.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Solikamsk/sp-10.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:07:05 [error] 19504#13496: *20 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Solikamsk/sp-11.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Solikamsk/sp-11.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:07:05 [error] 19504#13496: *20 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Solikamsk/sp-12.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Solikamsk/sp-12.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:07:05 [error] 19504#13496: *20 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Solikamsk/sp-13.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Solikamsk/sp-13.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:07:05 [error] 19504#13496: *20 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//icons/arrow_back.svg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/icons/arrow_back.svg HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:07:05 [error] 19504#13496: *20 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Berezniki/city.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Berezniki/city.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:07:05 [error] 19504#13496: *20 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Berezniki/sp-1.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Berezniki/sp-1.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:07:05 [error] 19504#13496: *20 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Berezniki/sp-2.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Berezniki/sp-2.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2022/04/30 01:07:05 [error] 19504#13496: *20 CreateFile() "C:\Users\cretix\Documents\dev\web\UralKal\nginx-1.20.2/..//images/Berezniki/sp-3.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: , request: "GET /static/images/Berezniki/sp-3.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
